stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment
S-00620,R-123,D-033,V-008,Colorado-Springs,Industrial,leave_at_door,residential ,expedited,0,clear,2025-12-01 11:50,2025-12-01 11:50,60,2025-05-14 11:47:00,287,2,6.95,6.95,5.864,14.45,1.89,0.0,0.0,62.27,3.7,66.1,failed,customer_not_home,59.34,
S-00621,R-119,D-028,V-008,Denver-West,Downtown,leave_at_door,business,expedited,0,rain,2024/12/21 11:15:00 MST ,2024/12/21 11:15:00 MST ,61,2025-05-15 11:18:00,258,3,2.27,2.27,2.016,14.99,1.0,6.44,0.0,54.46,,62.5,delivered,,87.99,
S-00622,R-132,D-044,V-038,Boulder ,Downtown,side_entrance,residential,standard,1,snow,03/21/2025 02:20 PM,03/21/2025 02:20 PM,127,2025-05-16 14:27:00,447,4,5.3,5.3,5.326,13.03,2.02,0.0,0.0,41.08,6.3,52.8,delivered,,58.69,
S-00623,R-103,D-034,V-020,Fort-Collins,Industrial,mailroom,business,STANDARD,0,wind,10/20/2025 02:05 PM MDT,10/20/2025 02:05 PM MDT,121,2025-05-17 14:19:00,439,5,7.08,7.08,12.591,16.55,4.12,0.0,0.0,52.65,9.1,58.6,failed,customer_not_home,58.87,
S-00624,R-139,D-015,V-026,Fort Collins,Rural,front_desk,residential,expedited,1,clear,11-Mar-2025 09:15 MDT,11-Mar-2025 09:15 MDT,53,2025-05-18 09:22:00,142,1,2.75,2.75,3.384,13.11,1.39,2.6,0.0,47.29,5.0,45.5,failed,address_issue,48.17,
S-00625,R-114,D-004,V-001,Fort-Collins,Downtown,garage,business,standard,1,wind,21-Apr-2025 10:55 MDT,21-Apr-2025 10:55 MDT,110,2025-05-19 10:50:00,230,1,3.83,3.83,6.206,9.16,2.84,0.0,0.0,42.71,8.0,63.2,rescheduled,,67.6,
S-00626,R-150,D-020,V-014,Boulder,Downtown,garage,Residential,standard,0,clear,2025-03-08 20:40 MDT,2025-03-08 20:40 MDT,131,2025-05-20 20:34:00,814,2,3.1,3.1,2.925,15.61,1.3,0.0,0.0,54.21,4.1,60.0,rescheduled,,71.79,
S-00627,R-119,D-009,V-017,Boulder,Campus,front_desk,res,standard,1,clear,06-Jul-2025 10:55 MDT,06-Jul-2025 10:55 MDT,130,2025-05-21 10:46:00,226,3,4.62,4.62,5.45,11.06,2.4,,0.0,44.69,19.5,45.4,DELIVERED,,86.74,
S-00628,R-101,D-021,V-008,Denver-West,Rural,front_desk,residential,standard,0,clear,06/30/2025 10:20 AM MDT,06/30/2025 10:20 AM MDT,121,2025-05-22 10:32:00,212,3,1.18,1.18,18.212,12.61,5.56,0.0,0.0,45.0,26.7,92.6,delivered,,88.12,
S-00629,R-112,D-032,V-028,Denver East,Suburban,locker_pickup,business,standard,1,snow,12/19/2024 01:00 PM MST,12/19/2024 01:00 PM MST,124,2025-05-23 13:23:00,383,1,2.27,2.27,19.469,12.09,3.83,4.31,0.0,38.96,4.8,60.4,delivered,,84.47,
S-00630,R-135,D-009,V-025,Denver-West,Suburban,rear_loading_dock,residential,standard,0,snow,16-Nov-2025 17:45,16-Nov-2025 17:45,120,2025-05-24 17:45:00,645,1,4.08,4.08,3.575,19.05,1.97,2.86,0.0,52.92,23.2,83.2,delivered,,80.47,check
S-00631,R-133,D-046,V-015,Denver-West,Suburban,package_room_3F,business ,same_day,1,clear,2025/05/12 17:10:00,2025/05/12 17:10:00,53,2025-05-25 17:02:00,602,1,1.95,1.95,1.639,16.36,0.85,0.0,0.0,45.56,6.2,32.2,rescheduled,,70.94,
S-00632,R-105,D-036,V-023,Denver-East,Suburban,leave_at_door,residential,standard,0,fog,2025-12-18 14:35,2025-12-18 14:35,123,2025-05-26 14:43:00,463,1,4.25,4.25,2.842,23.25,1.32,0.0,0.0,50.8,11.8,47.6,delivered,,92.16,
S-00633,R-128,D-026,V-003,Fort-Collins,Suburban,front_desk,residential,same_day,0,clear,04/21/2025 10:15 AM MDT,04/21/2025 10:15 AM MDT,44,2025-05-27 10:04:00,184,2,7.1,7.1,2.342,5.91,0.87,0.0,0.0,59.78,13.5,88.2,faild,customer_not_home,63.85,
S-00634,R-159,D-002,V-030,Denver-East,Rural,side_entrance,Biz,Standard,1,wind,07/27/2025 01:30 PM,07/27/2025 01:30 PM,133,2025-05-28 13:37:00,397,1,2.75,2.75,6.303,11.06,2.2,0.0,0.0,39.77,,48.2,delivered,,84.07,
S-00635,R-137,D-005,V-021,Fort-Collins,Suburban,hand_to_security,Business,Standard,1,clear,2025/07/14 08:50:00,2025/07/14 08:50:00,116,2025-05-29 16:00:00,540,4,9.26,9.26,1.8391008512545037,19.47,2.08,0.0,118.12,48.38,715.3,57.0,DELIVERED,,95.7,
S-00636,R-126,D-028,V-037,Denver-East,Downtown,leave_at_door,residential,expedited,1,snow,06-May-2025 09:10 MDT,06-May-2025 09:10 MDT,55,2025-05-30 09:26:00,146,4,2.28,2.28,1.378,14.84,-1.02,0.0,0.0,24.34,11.2,38.9,failed,customer_not_home,56.54,
S-00637,R-119,D-046,V-027,Denver-East,Downtown,leave_at_door,business,standard,0,clear,11/17/2025 07:55 PM,11/17/2025 07:55 PM,102,2025-05-31 19:55:00,775,2,5.15,5.15,2.69,5.64,0.81,3.11,0.0,58.3,20.4,42.8,delivered,,88.09,
S-00638,R-102,D-008,V-026,Denver-East,Suburban,leave_at_door,residential,standard,0,clear,12-Jul-2025 17:10 MDT,12-Jul-2025 17:10 MDT,129,2025-06-01 17:07:00,607,1,2.51,2.51,1.87,14.51,0.88,0.0,0.0,45.23,9.2,71.6,DELIVERED,,77.11,
S-00786,R-152,D-021,V-011,Fort Collins,Suburban,side_entrance,residential,standard,0,clear,01/21/2025 03:10 PM MST,01/21/2025 03:10 PM MST,106,2025-06-02 15:19:00,499,3,1.35,1.35,5.307,4.52,1.79,0.0,0.0,41.83,15.9,,delivered,,75.96,
S-00640,R-154,D-040,V-030,Denver-East,Downtown,call_on_arrival,residential ,standard,0,clear,2025-02-11 13:00,2025-02-11 13:00,112,2025-06-03 13:05:00,365,1,3.09,3.09,9.449,5.7,2.91,1.43,0.0,30.13,6.2,40.5,delivered,,91.84,
S-00641,R-106,D-045,V-024,Fort Collins,Suburban,garage,residential,same_day,0,rain,05/21/2025 11:30 AM MDT,05/21/2025 11:30 AM MDT,47,2025-06-04 11:47:00,287,2,4.08,4.08,6.537,5.12,2.39,0.0,0.0,34.42,9.4,78.7,delivered,,79.85,
S-00642,R-116,D-028,V-007,Boulder,Industrial,side_entrance,business,standard,0,clear,11/12/2024 01:05 PM,11/12/2024 01:05 PM,126,2025-06-05 13:04:00,364,2,21.95,21.95,5.214,19.53,2.35,,0.0,54.14,7.5,16.8,delivered,,86.32,
S-00643,R-126,D-028,V-038,Denver-West,Rural,front_desk,residential,standard,0,fog,28-Nov-2024 17:20,28-Nov-2024 17:20,116,2025-06-06 17:33:00,633,1,5.25,5.25,11.217,2.0,4.12,,0.0,47.92,9.4,62.9,delivered,,75.57,
S-00644,R-126,D-034,V-006,Denver-East,Industrial,mailroom,residential,expedited,0,clear,25-Dec-2024 08:55 MDT ,25-Dec-2024 08:55 MDT ,71,2025-06-07 08:51:00,111,3,3.52,3.52,2.89,21.63,1.39,2.97,0.0,26.65,15.3,,failed,customer_not_home,60.6,
S-00645,R-148,D-056,V-020,Boulder,Industrial,mailroom,residential,standard,0,clear,2025/10/16 19:05:00 MDT,2025/10/16 19:05:00 MDT,127,2025-06-08 18:52:00,712,1,4.67,4.67,2.094,9.61,0.83,0.0,0.0,46.28,22.6,67.5,delivered,,81.58,
S-00646,R-122,D-022,V-015,Denver-East,Suburban,leave_at_door,residential,standard,1,wind,2024-12-21 08:00 MST,2024-12-21 08:00 MST,104,2025-06-09 08:09:00,69,1,9.73,9.73,1.547,13.78,0.95,0.0,0.0,40.15,11.7,73.6,failed ,package_damaged,57.46,
S-00647,R-105,D-050,V-011,Fort Collins,Suburban,mailroom,residential ,standard,0,clear,18-Dec-2024 08:15 MST,18-Dec-2024 08:15 MST,113,2025-06-10 08:16:00,76,1,2.84,2.84,1.953,11.38,1.4,0.0,0.0,49.48,6.0,31.7,delivered,,87.14,
S-00648,R-134,D-033,V-008,Denver-West,Suburban,garage,business,standard,1,clear,11/27/2025 02:15 PM,11/27/2025 02:15 PM,122,2025-06-11 14:14:00,434,2,4.45,4.45,4.966,23.2,1.61,0.0,0.0,37.91,7.5,71.4,delivered,package_damaged,86.3,
S-00649,R-158,D-033,V-013,Fort-Collins,Industrial,building_super,residential,standard,0,clear,2025/12/04 10:30:00 MDT,2025/12/04 10:30:00 MDT,125,2025-06-12 10:33:00,213,4,3.55,3.55,4.995,8.46,1.14,0.0,0.0,38.78,8.4,53.5,delivered,,85.15,
S-00650,R-123,D-050,V-023,Fort-Collins,Downtown,mailroom,res,standard,1,clear,2025/04/18 10:40:00 MDT,2025/04/18 10:40:00 MDT,130,2025-06-13 10:36:00,216,2,10.4,10.4,2.781,13.89,1.22,3.22,0.0,48.25,22.6,90.2,rescheduled,,68.82,
S-00651,R-116,D-047,V-010,Denver-East,Campus,garage,residential,standard,0,rain,11-Jul-2025 17:10,11-Jul-2025 17:10,105,2025-06-14 17:19:00,619,2,7.52,7.52,4.445,5.47,1.72,,0.0,44.8,7.9,86.7,delivered,,83.78,
S-00652,R-117,D-007,V-010,Denver-East,Suburban,garage,business ,standard,0,rain,25-Feb-2025 16:30,25-Feb-2025 16:30,138,2025-06-15 16:30:00,570,3,16.68,16.68,9.601,4.57,3.33,2.31,0.0,61.58,28.4,61.9,delivered ,,95.59,
S-00653,R-139,D-013,V-012,Colorado Springs,Suburban,call_on_arrival,business ,same_day,0,clear,07/29/2025 08:35 AM MST,07/29/2025 08:35 AM MST,33,2025-06-16 08:36:00,96,2,3.7,3.7,7.527,18.08,2.6,2.14,118.12,53.74,7.6,70.3,failed,customer_not_home,70.43,
S-00654,R-112,D-010,V-005,Colorado-Springs,Downtown,call_on_arrival,residential,expedited,1,clear,07-Nov-2025 08:05 MDT,07-Nov-2025 08:05 MDT,59,2025-06-17 08:10:00,70,1,5.64,5.64,2.23,9.15,1.08,0.0,0.0,40.33,19.7,55.8,delivered,,74.78,
S-00655,R-130,D-050,V-032,Colorado-Springs,Downtown,mailroom,residential,standard,0,clear,27-Dec-2024 13:50,27-Dec-2024 13:50,111,2025-06-18 13:55:00,415,2,5.63,5.63,3.283,22.3,0.74,0.0,0.0,45.66,8.5,17.9,delivered,,89.33,
S-00656,R-149,D-049,V-037,Denver-East,Downtown,garage,residential,standard,0,rain,10/05/2025 05:10 PM MDT,10/05/2025 05:10 PM MDT,125,2025-06-19 17:11:00,611,3,8.06,8.06,1.575,17.7,0.74,0.0,0.0,52.77,7.5,48.3,delivered,,87.77,
S-00657,R-144,D-038,V-029,Boulder,Campus,leave_at_door,residential,standard,1,clear,2025-11-19 09:30 MDT,2025-11-19 09:30 MDT,120,2025-06-20 09:25:00,145,1,10.72,10.72,1.69,10.64,0.68,0.0,0.0,41.7,21.8,33.0,delivered,,89.52,
S-00658,R-142,D-060,V-037,Denver-East ,Suburban,call_on_arrival,residential,standard,0,clear,2025/03/19 18:40:00 MDT,2025/03/19 18:40:00 MDT,122,2025-06-21 18:46:00,706,2,2.74,2.74,8.159,8.32,2.72,6.08,0.0,42.74,14.3,72.2,delivered,,91.54,
S-00659,R-121,D-041,V-040,Denver East,Suburban,garage,res,standard,0,clear,2025-11-10 15:30,2025-11-10 15:30,121,2025-06-22 15:23:00,503,2,11.96,11.96,3.393,3.94,1.19,0.0,0.0,39.17,12.4,62.6,delivered,,89.04,check
S-00660,R-110,D-056,V-021,Denver-East,Suburban,call_on_arrival,Residential,standard,0,clear,14-Sep-2025 15:10 MDT,14-Sep-2025 15:10 MDT,132,2025-06-23 15:13:00,493,3,5.29,5.29,5.684,6.75,1.95,2.12,0.0,46.38,6.7,,failed,weather_delay,54.47,
S-00661,R-131,D-029,V-005,Boulder,Suburban,front_desk,residential,STANDARD,0,clear,01/12/2025 01:55 PM MDT,01/12/2025 01:55 PM MDT,109,2025-06-24 13:42:00,402,3,7.09,7.09,2.609,8.66,1.26,2.72,0.0,38.82,7.3,79.5,failed,,62.14,
S-00662,R-151,D-029,V-020,Denver-East,Suburban,garage,business,standard,0,clear,2025-06-23 08:10 MST,2025-06-23 08:10 MST,127,2025-06-25 08:21:00,81,6,4.89,4.89,2.957,12.47,1.66,3.2,0.0,42.42,,84.8,delivered,,85.51,
S-00663,R-104,D-018,V-038,Boulder,Suburban,garage,residential,expedited,0,clear,05/08/2025 10:40 AM MST,05/08/2025 10:40 AM MST,45,2025-06-26 10:40:00,220,2,9.92,9.92,1.614,3.74,0.71,2.0,0.0,47.22,12.4,58.0,Delivered,,94.89,check
S-00664,R-105,D-023,V-033,Denver-West,Downtown,side_entrance,residential,standard,0,clear,2025-07-28 17:30,2025-07-28 17:30,118,2025-06-27 17:25:00,625,2,3.48,3.48,1.926,9.46,0.85,0.0,0.0,36.11,19.9,60.9,Delivered,,78.3,
S-00665,R-129,D-020,V-030,Colorado-Springs,Industrial,front_desk,business,standard,0,fog,12-Sep-2025 16:20 MST ,12-Sep-2025 16:20 MST ,135,2025-06-28 16:34:00,574,3,6.94,6.94,1.98,5.9,1.05,3.98,0.0,35.85,12.4,62.2,delivered,,87.82,
S-00666,R-124,D-003,V-004,Boulder,Campus,side_entrance,residential,standard,1,clear,11/26/2025 04:55 PM MDT,11/26/2025 04:55 PM MDT,98,2025-06-29 16:59:00,599,1,1.7,1.7,1.661,25.39,1.18,3.76,0.0,38.14,25.0,68.6,delivered ,,84.92,
S-00667,R-105,D-054,V-019,Denver-West,Rural,call_on_arrival,residential ,Standard,1,clear,2025-10-15 11:15 MDT,2025-10-15 11:15 MDT,110,2025-06-30 11:17:00,257,3,4.04,4.04,6.843,13.59,2.39,,0.0,49.08,27.1,61.6,DELIVERED,,81.51,
S-00668,R-140,D-042,V-006,Colorado-Springs,Suburban,front_desk,residential,expedited,0,clear,09-Nov-2024 10:55 MST,09-Nov-2024 10:55 MST,56,2025-07-01 10:58:00,238,4,5.46,5.46,4.653,18.44,1.97,0.0,118.12,34.53,21.6,78.5,failed,customer_not_home,58.17,
S-00669,R-125,D-039,V-033,Boulder,Suburban,mailroom,residential,standard,0,wind,2025-01-05 17:00 MST,2025-01-05 17:00 MST,113,2025-07-02 17:02:00,602,1,2.88,2.88,2.872,7.0,1.43,3.19,0.0,37.84,5.5,80.6,delivered,,85.3,
S-00670,R-136,D-030,V-038,Denver-East,Downtown,leave_at_door,business,standard,1,snow,09/29/2025 12:30 PM,09/29/2025 12:30 PM,109,2025-07-03 12:36:00,336,2,10.27,10.27,5.364,12.69,2.13,0.0,0.0,53.25,6.8,58.4,failed,,66.45,
S-00671,R-129,D-051,V-003,Denver-East,Suburban,call_on_arrival,Biz,STANDARD,0,rain,2025-10-28 14:15 MST,2025-10-28 14:15 MST,123,2025-07-04 14:22:00,442,2,5.18,5.18,-1.338,16.49,0.87,,0.0,51.37,10.7,48.0,delivered,,79.37,
S-00672,R-142,D-059,V-037,Denver-East,Suburban,garage,residential,standard,0,fog,16-Apr-2025 11:05 ,16-Apr-2025 11:05 ,109,2025-07-05 10:59:00,239,1,1.38,1.38,9.01,30.07,3.16,1.44,0.0,36.27,32.5,100.0,delivered ,,91.65,
S-00673,R-139,D-013,V-021,Denver-West,Suburban,mailroom,Residential,standard,0,wind,2024-12-12 13:35,2024-12-12 13:35,125,2025-07-06 13:38:00,398,1,3.71,3.71,2.48,9.15,1.23,0.0,0.0,44.43,17.4,46.3,failed,address_issue,50.07,
S-00674,R-110,D-031,V-033,Denver-East,Suburban,call_on_arrival,business,standard,0,rain,2024/12/24 12:15:00 MST,2024/12/24 12:15:00 MST,117,2025-07-07 12:24:00,324,1,1.53,1.53,3.36,8.32,1.3,,0.0,49.47,,38.0,faild,customer_not_home,57.0,
S-00675,R-107,D-004,V-029,Dnvr-East,Rural,leave_at_door,residential,expedited,1,rain,2025/06/17 15:45:00,2025/06/17 15:45:00,84,2025-07-08 15:45:00,525,4,14.79,14.79,8.906,21.38,2.04,,0.0,44.24,5.9,55.6,delivered,,80.47,
S-00676,R-146,D-052,V-022,Denver-East,Downtown,garage,residential,expedite,0,clear,2025/11/11 13:50:00 MST,2025/11/11 13:50:00 MST,72,2025-07-09 13:53:00,413,4,7.2,7.2,6.796,6.85,2.77,3.62,0.0,50.33,15.3,101.4,delivered,,88.49,
S-00677,R-142,D-006,V-033,Boulder ,Rural,front_desk,residential,same_day,0,rain,2025/11/23 11:00:00 MST,2025/11/23 11:00:00 MST,45,2025-07-10 11:06:00,246,4,7.38,7.38,4.854,7.04,1.99,0.0,0.0,38.92,20.9,81.1,failed,address_issue,50.47,
S-00678,R-116,D-012,V-003,Fort-Collins,Downtown,leave_at_door,residential,same_day,1,clear,2024/11/12 11:30:00,2024/11/12 11:30:00,44,2025-07-11 11:29:00,269,1,6.38,6.38,2.002,20.98,1.01,,0.0,39.56,4.4,88.9,Delivered,,77.79,check
S-00679,R-129,D-046,V-029,Denver-West,Suburban,side_entrance,residential,expedited,0,wind,2024/12/13 13:50:00 MDT,2024/12/13 13:50:00 MDT,56,2025-07-12 13:56:00,416,3,8.05,8.05,4.442,9.81,1.35,0.0,0.0,36.97,8.0,65.8,delivered,,79.72,
S-00680,R-140,D-034,V-034,Fort-Collins,Suburban,call_on_arrival,res,standard,0,wind,12/05/2024 02:35 PM,12/05/2024 02:35 PM,108,2025-07-13 14:33:00,453,7,6.81,6.81,2.475,15.14,0.9,0.0,0.0,37.44,10.4,100.0,DELIVERED,,87.6,
S-00681,R-124,D-011,V-024,Colorado-Springs,Suburban,garage,residential,same day,0,rain,2025/02/18 12:40:00,2025/02/18 12:40:00,64,2025-07-14 12:47:00,347,1,4.29,4.29,2.952,8.48,1.2,0.0,0.0,27.08,4.5,60.1,failed,package_damaged,66.36,
S-00682,R-125,D-059,V-019,Denver-East,Suburban,call_on_arrival,business,STANDARD,1,clear,2025-02-08 10:20 MST,2025-02-08 10:20 MST,106,2025-07-15 10:24:00,204,2,2.63,2.63,4.171,12.07,1.4,0.0,0.0,46.07,8.0,83.7,delivered,,78.12,
S-00683,R-144,D-027,V-022,Dnvr-East,Industrial,leave_at_door,business,Standard,0,clear,2025-03-13 11:50 MST,2025-03-13 11:50 MST,120,2025-07-16 11:54:00,294,2,8.18,8.18,5.419,10.06,2.31,0.0,0.0,31.27,28.2,55.4,delivered,,86.24,
S-00684,R-151,D-039,V-004,Denver-East,Rural,garage,residential,same_day,0,wind,11-Jul-2025 11:15,11-Jul-2025 11:15,37,2025-07-17 11:29:00,269,1,9.11,9.11,10.734,12.85,4.66,,118.12,50.09,10.9,77.3,Failed,,58.01,
S-00685,R-105,D-041,V-022,Colorado-Springs,Downtown,leave_at_door,business,standard,0,clear,2024-11-24 10:55 MST ,2024-11-24 10:55 MST ,123,2025-07-18 10:54:00,234,2,13.6,13.6,1.566,5.37,0.92,6.57,0.0,42.29,15.7,36.2,failed,weather_delay,54.48,
S-00686,R-136,D-022,V-007,Denver-West,Suburban,call_on_arrival,residential,standard,1,clear,07/13/2025 11:10 AM MST,07/13/2025 11:10 AM MST,117,2025-07-19 11:10:00,250,2,2.28,2.28,2.546,22.98,1.16,,0.0,44.97,7.0,82.5,delivered,,74.95,
S-00687,R-119,D-044,V-025,Fort-Collins,Rural,side_entrance,residential,standard,0,rain,09/23/2025 07:00 AM MDT,09/23/2025 07:00 AM MDT,117,2025-07-20 07:15:00,15,1,1.47,1.47,17.956,2.34,7.89,0.0,0.0,30.83,15.0,54.7,failed ,customer_not_home,63.78,
S-00688,R-156,D-017,V-039,Denver-East,Suburban,garage,residential,standard,0,clear,2024-12-22 09:50 MDT,2024-12-22 09:50 MDT,116,2025-07-21 09:51:00,171,1,4.86,4.86,3.346,2.17,1.59,0.0,0.0,53.3,11.6,37.2,delivered,,88.21,check
S-00689,R-106,D-010,V-022,Fort-Collins,Industrial,garage,residential,Standard,0,clear,2024-12-21 15:35 MST ,2024-12-21 15:35 MST ,125,2025-07-22 15:48:00,528,1,3.45,3.45,5.59,3.38,2.3,3.69,0.0,34.73,18.1,60.7,failed,,60.1,
S-00690,R-159,D-038,V-010,Fort-Collins,Suburban,package_room_3F,residential ,standard,1,clear,2025/02/03 16:50:00 MDT,2025/02/03 16:50:00 MDT,119,2025-07-23 16:55:00,595,4,9.3,9.3,4.339,16.74,1.63,0.0,0.0,39.45,35.6,58.0,delivered,customer_not_home,84.79,
S-00691,R-142,D-023,V-020,Colorado Springs,Downtown,call_on_arrival,residential,expedited,0,clear,2025-03-19 08:55 MST,2025-03-19 08:55 MST,68,2025-07-24 09:04:00,124,1,2.93,2.93,7.971,5.18,2.73,,0.0,51.81,8.4,44.4,delivered,,82.62,
S-00692,R-109,D-045,V-026,Denver-East,Suburban,mailroom,Business,standard,0,snow,03/04/2025 02:10 PM MDT,03/04/2025 02:10 PM MDT,121,2025-07-25 14:24:00,444,2,4.87,4.87,7.021,19.72,2.65,2.57,0.0,47.56,9.5,67.3,DELIVERED,,91.63,
S-00693,R-120,D-039,V-006,Boulder,Campus,side_entrance,residential,standard,0,clear,2025/10/07 17:45:00,2025/10/07 17:45:00,130,2025-07-26 17:31:00,631,1,4.26,4.26,1.453,5.89,1.04,0.0,0.0,46.33,15.7,46.9,failed,customer_not_home,67.09,
S-00694,R-142,D-036,V-025,Dnvr-East,Industrial,call_on_arrival,residential,standard,0,snow,2025-03-07 15:50,2025-03-07 15:50,109,2025-07-27 16:10:00,550,1,5.46,5.46,12.029,15.98,5.79,,0.0,42.72,11.0,92.0,failed,weather_delay,66.77,
S-00695,R-153,D-051,V-022,Denver-East,Suburban,front_desk,residential,standard,1,rain,17-Nov-2025 17:05,17-Nov-2025 17:05,103,2025-07-28 17:11:00,611,1,5.52,5.52,3.377,16.62,1.79,2.08,0.0,55.72,11.9,76.5,delivered ,,88.13,
S-00696,R-106,D-009,V-034,Denver-East,Suburban,mailroom,business,standard,0,rain,12/11/2024 09:45 AM MST,12/11/2024 09:45 AM MST,119,2025-07-29 09:55:00,175,2,5.95,5.95,1.803,9.21,0.87,0.0,0.0,46.61,9.4,37.3,rescheduled,,70.61,
S-00697,R-133,D-042,V-028,Denver-West,Campus,call_on_arrival,residential,expedited,0,clear,07-Apr-2025 16:30 MDT,07-Apr-2025 16:30 MDT,63,2025-07-30 16:32:00,572,2,6.54,6.54,2.259,6.19,0.89,,0.0,48.02,8.8,,delivered,,85.24,
S-00698,R-124,D-024,V-002,Denver-East,Downtown,front_desk,Business,same_day,0,clear,15-Jan-2025 15:15 MST,15-Jan-2025 15:15 MST,43,2025-07-31 15:11:00,491,1,4.01,4.01,0.769,10.43,0.58,0.0,0.0,39.1,16.2,81.5,rescheduled,,70.65,
S-00699,R-114,D-020,V-012,Denver-East,Downtown,rear_loading_dock,residential ,standard,0,rain,01/24/2025 12:45 PM,01/24/2025 12:45 PM,106,2025-08-01 12:46:00,346,4,5.25,5.25,2.13,10.26,0.88,,0.0,36.11,8.3,52.1,failed,vehicle_issue,59.69,
S-00700,R-113,D-022,V-032,Colorado Springs,Suburban,front_desk,business,standard,0,rain,2025-04-05 19:55 MST,2025-04-05 19:55 MST,104,2025-08-02 19:58:00,778,4,10.89,10.89,4.312,10.36,1.0,1.6,0.0,47.59,5.8,38.4,failed,,62.6,
S-00701,R-110,D-015,V-009,Denver-East,Suburban,side_entrance,Biz,same_day,0,wind,2025/03/07 11:05:00,2025/03/07 11:05:00,49,2025-08-03 11:06:00,246,1,2.02,2.02,0.827,4.27,0.46,0.0,0.0,47.66,10.8,51.5,delivered,,96.03,
S-00702,R-155,D-005,V-019,Colorado-Springs,Rural,garage,business,expedited,0,snow,2025-07-17 17:40 MST,2025-07-17 17:40 MST,52,2025-08-04 17:51:00,651,1,3.75,3.75,9.722,3.18,3.96,1.91,0.0,44.58,800.0,55.3,failed,customer_not_home,69.91,
S-00703,R-133,D-051,V-007,Fort-Collins,Suburban,side_entrance,business,expedited,0,clear,2025-08-29 16:45 MST,2025-08-29 16:45 MST,60,2025-08-05 16:41:00,581,2,2.05,2.05,5.838,10.43,2.76,2.71,0.0,44.95,7.8,44.6,delivered,,90.79,
S-00704,R-154,D-050,V-035,Colorado-Springs,Rural,mailroom,residential,Standard,0,clear,2025-01-13 19:00 MST,2025-01-13 19:00 MST,128,2025-08-06 18:55:00,715,3,14.46,14.46,4.766,13.14,0.95,,0.0,34.43,17.2,64.2,delivered,,85.98,
S-00705,R-103,D-048,V-034,Dnvr-East,Campus,call_on_arrival,residential,Expedited,0,wind,2025/04/21 12:20:00,2025/04/21 12:20:00,73,2025-08-07 12:30:00,330,3,3.99,3.99,5.615,7.86,1.08,4.22,118.12,40.83,21.5,100.0,failed,vehicle_issue,59.01,
S-00706,R-157,D-043,V-022,Colorado-Springs,Rural,side_entrance,residential,standard,1,clear,2024-11-04 15:30,2024-11-04 15:30,116,2025-08-08 15:37:00,517,2,2.68,2.68,10.972,14.55,4.49,0.0,0.0,46.06,5.3,70.1,failed,address_issue,53.87,
S-00707,R-109,D-050,V-040,Boulder ,Downtown,call_on_arrival,residential,standard,0,clear,12/25/2024 06:50 PM,12/25/2024 06:50 PM,118,2025-08-09 18:43:00,703,1,8.13,8.13,1.288,9.26,0.8,,0.0,33.39,7.9,43.4,delivered,,90.15,
S-00708,R-110,D-039,V-025,Fort-Collins,Suburban,garage,business,standard,0,rain,09-Dec-2025 14:15,09-Dec-2025 14:15,132,2025-08-10 14:12:00,432,1,0.95,0.95,2.363,5.13,1.48,0.0,0.0,48.61,20.6,45.8,delivered,,93.9,
S-00709,R-154,D-011,V-012,Denver-West,Rural,package_room_3F,business ,standard,1,fog,2025/04/14 14:55:00,2025/04/14 14:55:00,115,2025-08-11 15:00:00,480,3,2.26,2.26,2.731,12.25,1.13,0.0,0.0,46.64,7.4,85.2,rescheduled,,67.64,
S-00710,R-152,D-045,V-040,Denver-West,Rural,mailroom,business,Standard,0,clear,10-Feb-2025 10:30 MST,10-Feb-2025 10:30 MST,128,2025-08-12 10:31:00,211,1,2.52,2.52,6.813,11.65,2.22,0.0,0.0,38.63,15.4,62.5,delivered ,,88.95,
S-00711,R-147,D-058,V-011,Denver-East,Suburban,side_entrance,residential,standard,1,fog,2025/02/09 09:00:00 MST,2025/02/09 09:00:00 MST,121,2025-08-13 08:57:00,117,1,7.17,7.17,3.341,10.24,1.41,,0.0,51.06,12.6,69.3,delivered,,88.58,
S-00712,R-127,D-029,V-003,Colorado-Springs,Downtown,garage,business,standard,0,clear,24-Jan-2025 09:05,24-Jan-2025 09:05,120,2025-08-14 09:08:00,128,2,1.9,1.9,1.956,3.96,1.09,0.0,118.12,46.35,9.1,64.0,failed,vehicle_issue,58.8,
S-00713,R-129,D-024,V-016,Denver-West,Campus,mailroom,residential,standard,0,rain,2025/11/19 07:55:00,2025/11/19 07:55:00,114,2025-08-15 08:00:00,60,2,3.14,3.14,2.171,8.44,1.37,0.0,0.0,32.38,14.4,,failed,,65.77,
S-00714,R-149,D-040,V-019,Boulder,Suburban,garage,residential ,standard,0,rain,28-Jul-2025 15:00 MST,28-Jul-2025 15:00 MST,138,2025-08-16 14:58:00,478,1,9.05,9.05,7.118,6.94,2.29,0.0,0.0,48.51,9.7,92.1,DELIVERED,,89.94,
